Date,Hours,Prices (EUR/MWh)
13.08.2017,H2,20.96
13.08.2017,H3,17.97
13.08.2017,H4,16.38
13.08.2017,H5,13.35
13.08.2017,H6,13.10
13.08.2017,H7,19.66
13.08.2017,H8,26.98
13.08.2017,H9,31.72
13.08.2017,H10,38.96
13.08.2017,H11,40.67
13.08.2017,H12,43.25
13.08.2017,H13,44.05
13.08.2017,H14,40.19
13.08.2017,H15,39.02
13.08.2017,H16,40.19
13.08.2017,H17,42.19
13.08.2017,H18,43.15
13.08.2017,H19,44.12
13.08.2017,H20,45.88
13.08.2017,H21,71.92
13.08.2017,H22,47.26
13.08.2017,H23,40.91
13.08.2017,H24,32.99
14.08.2017,H1,27.48
14.08.2017,H2,24.77
14.08.2017,H3,23.30
14.08.2017,H4,22.21
14.08.2017,H5,21.82
14.08.2017,H6,24.48
14.08.2017,H7,32.25
14.08.2017,H8,37.78
14.08.2017,H9,39.05
14.08.2017,H10,38.30
14.08.2017,H11,35.61
14.08.2017,H12,36.03
14.08.2017,H13,40.31
14.08.2017,H14,41.12
14.08.2017,H15,38.96
14.08.2017,H16,40.35
14.08.2017,H17,42.69
14.08.2017,H18,36.29
14.08.2017,H19,37.97
14.08.2017,H20,40.28
14.08.2017,H21,49.15
14.08.2017,H22,36.48
14.08.2017,H23,34.42
14.08.2017,H24,28.21
15.08.2017,H1,26.06
15.08.2017,H2,23.00
15.08.2017,H3,20.50
15.08.2017,H4,19.81
15.08.2017,H5,20.33
15.08.2017,H6,23.07
15.08.2017,H7,33.00
15.08.2017,H8,39.44
15.08.2017,H9,41.94
15.08.2017,H10,42.93
15.08.2017,H11,43.96
15.08.2017,H12,45.99
15.08.2017,H13,50.77
15.08.2017,H14,48.99
15.08.2017,H15,43.96
15.08.2017,H16,42.04
15.08.2017,H17,41.99
15.08.2017,H18,46.93
15.08.2017,H19,43.39
15.08.2017,H20,42.04
15.08.2017,H21,53.02
15.08.2017,H22,49.91
15.08.2017,H23,49.26
15.08.2017,H24,37.49
16.08.2017,H1,33.01
16.08.2017,H2,28.03
16.08.2017,H3,24.02
16.08.2017,H4,22.73
16.08.2017,H5,24.09
16.08.2017,H6,27.00
16.08.2017,H7,36.10
16.08.2017,H8,43.07
16.08.2017,H9,47.70
16.08.2017,H10,50.34
16.08.2017,H11,51.71
16.08.2017,H12,51.97
16.08.2017,H13,54.04
16.08.2017,H14,53.94
16.08.2017,H15,53.11
16.08.2017,H16,54.05
16.08.2017,H17,56.56
16.08.2017,H18,57.28
16.08.2017,H19,60.05
16.08.2017,H20,65.19
16.08.2017,H21,87.73
16.08.2017,H22,63.00
16.08.2017,H23,55.06
16.08.2017,H24,49.01
17.08.2017,H1,36.09
17.08.2017,H2,32.09
17.08.2017,H3,31.07
17.08.2017,H4,29.07
17.08.2017,H5,29.06
17.08.2017,H6,30.58
17.08.2017,H7,33.60
17.08.2017,H8,48.00
17.08.2017,H9,55.67
17.08.2017,H10,57.23
17.08.2017,H11,58.63
17.08.2017,H12,64.97
17.08.2017,H13,71.98
17.08.2017,H14,69.79
17.08.2017,H15,67.26
17.08.2017,H16,64.97
17.08.2017,H17,64.97
17.08.2017,H18,64.97
17.08.2017,H19,62.79
17.08.2017,H20,68.06
17.08.2017,H21,88.07
17.08.2017,H22,64.47
17.08.2017,H23,49.43
17.08.2017,H24,39.60
18.08.2017,H1,40.89
18.08.2017,H2,39.07
18.08.2017,H3,30.29
18.08.2017,H4,29.20
18.08.2017,H5,31.05
18.08.2017,H6,39.07
18.08.2017,H7,45.95
18.08.2017,H8,46.54
18.08.2017,H9,60.78
18.08.2017,H10,64.10
18.08.2017,H11,65.96
18.08.2017,H12,71.00
18.08.2017,H13,73.95
18.08.2017,H14,69.75
18.08.2017,H15,73.92
18.08.2017,H16,76.31
18.08.2017,H17,74.12
18.08.2017,H18,77.19
18.08.2017,H19,74.12
18.08.2017,H20,83.03
18.08.2017,H21,100.00
18.08.2017,H22,65.97
18.08.2017,H23,56.41
18.08.2017,H24,52.09
19.08.2017,H1,49.25
19.08.2017,H2,44.43
19.08.2017,H3,41.05
19.08.2017,H4,38.22
19.08.2017,H5,39.07
19.08.2017,H6,43.04
19.08.2017,H7,44.92
19.08.2017,H8,48.90
19.08.2017,H9,50.91
19.08.2017,H10,53.95
19.08.2017,H11,58.49
19.08.2017,H12,54.93
19.08.2017,H13,47.95
19.08.2017,H14,39.90
19.08.2017,H15,38.28
19.08.2017,H16,38.26
19.08.2017,H17,44.96
19.08.2017,H18,50.95
19.08.2017,H19,56.99
19.08.2017,H20,60.06
19.08.2017,H21,61.00
19.08.2017,H22,59.08
19.08.2017,H23,50.03
19.08.2017,H24,45.29
20.08.2017,H1,22.12
20.08.2017,H2,23.19
20.08.2017,H3,15.55
20.08.2017,H4,12.55
20.08.2017,H5,12.10
20.08.2017,H6,10.07
20.08.2017,H7,8.14
20.08.2017,H8,6.86
20.08.2017,H9,17.44
20.08.2017,H10,19.40
20.08.2017,H11,21.79
20.08.2017,H12,26.00
20.08.2017,H13,21.79
20.08.2017,H14,15.26
20.08.2017,H15,16.35
20.08.2017,H16,16.35
20.08.2017,H17,19.62
20.08.2017,H18,27.08
20.08.2017,H19,34.54
20.08.2017,H20,46.10
20.08.2017,H21,55.06
20.08.2017,H22,50.96
20.08.2017,H23,39.01
20.08.2017,H24,27.83
21.08.2017,H1,30.14
21.08.2017,H2,26.41
21.08.2017,H3,21.67
21.08.2017,H4,21.05
21.08.2017,H5,21.53
21.08.2017,H6,26.53
21.08.2017,H7,40.97
21.08.2017,H8,60.59
21.08.2017,H9,49.72
21.08.2017,H10,58.32
21.08.2017,H11,59.96
21.08.2017,H12,63.15
21.08.2017,H13,61.48
21.08.2017,H14,64.63
21.08.2017,H15,69.52
21.08.2017,H16,64.95
21.08.2017,H17,61.96
21.08.2017,H18,56.03
21.08.2017,H19,55.26
21.08.2017,H20,49.91
21.08.2017,H21,60.59
21.08.2017,H22,42.88
21.08.2017,H23,39.57
21.08.2017,H24,32.59
22.08.2017,H1,42.38
22.08.2017,H2,35.08
22.08.2017,H3,28.06
22.08.2017,H4,26.95
22.08.2017,H5,28.78
22.08.2017,H6,33.69
22.08.2017,H7,43.02
22.08.2017,H8,57.93
22.08.2017,H9,57.26
22.08.2017,H10,60.18
22.08.2017,H11,60.62
22.08.2017,H12,73.92
22.08.2017,H13,83.97
22.08.2017,H14,75.00
22.08.2017,H15,71.92
22.08.2017,H16,67.96
22.08.2017,H17,58.80
22.08.2017,H18,56.23
22.08.2017,H19,60.11
22.08.2017,H20,68.03
22.08.2017,H21,98.08
22.08.2017,H22,73.05
22.08.2017,H23,59.91
22.08.2017,H24,51.72
23.08.2017,H1,45.00
23.08.2017,H2,39.01
23.08.2017,H3,34.55
23.08.2017,H4,33.02
23.08.2017,H5,37.60
23.08.2017,H6,45.02
23.08.2017,H7,54.05
23.08.2017,H8,58.41
23.08.2017,H9,58.41
23.08.2017,H10,71.71
23.08.2017,H11,64.09
23.08.2017,H12,62.55
23.08.2017,H13,66.06
23.08.2017,H14,60.59
23.08.2017,H15,53.29
23.08.2017,H16,52.09
23.08.2017,H17,54.05
23.08.2017,H18,57.60
23.08.2017,H19,60.08
23.08.2017,H20,76.07
23.08.2017,H21,108.98
23.08.2017,H22,71.71
23.08.2017,H23,60.09
23.08.2017,H24,54.02
24.08.2017,H1,50.01
24.08.2017,H2,45.09
24.08.2017,H3,39.58
24.08.2017,H4,37.83
24.08.2017,H5,41.20
24.08.2017,H6,46.03
24.08.2017,H7,49.93
24.08.2017,H8,58.94
24.08.2017,H9,76.09
24.08.2017,H10,71.73
24.08.2017,H11,67.23
24.08.2017,H12,76.09
24.08.2017,H13,93.10
24.08.2017,H14,91.35
24.08.2017,H15,84.59
24.08.2017,H16,81.58
24.08.2017,H17,73.92
24.08.2017,H18,69.55
24.08.2017,H19,64.93
24.08.2017,H20,80.02
24.08.2017,H21,99.93
24.08.2017,H22,61.21
24.08.2017,H23,49.93
24.08.2017,H24,42.80
25.08.2017,H1,47.09
25.08.2017,H2,44.85
25.08.2017,H3,36.49
25.08.2017,H4,38.61
25.08.2017,H5,41.20
25.08.2017,H6,45.51
25.08.2017,H7,49.17
25.08.2017,H8,60.37
25.08.2017,H9,100.01
25.08.2017,H10,99.63
25.08.2017,H11,99.68
25.08.2017,H12,109.00
25.08.2017,H13,124.26
25.08.2017,H14,109.02
25.08.2017,H15,109.00
25.08.2017,H16,100.00
25.08.2017,H17,109.00
25.08.2017,H18,98.53
25.08.2017,H19,98.10
25.08.2017,H20,117.72
25.08.2017,H21,109.21
25.08.2017,H22,64.74
25.08.2017,H23,53.05
25.08.2017,H24,44.93
26.08.2017,H1,51.21
26.08.2017,H2,46.06
26.08.2017,H3,35.54
26.08.2017,H4,34.65
26.08.2017,H5,35.84
26.08.2017,H6,39.01
26.08.2017,H7,39.41
26.08.2017,H8,33.50
26.08.2017,H9,45.64
26.08.2017,H10,57.06
26.08.2017,H11,60.58
26.08.2017,H12,68.31
26.08.2017,H13,67.99
26.08.2017,H14,53.09
26.08.2017,H15,49.00
26.08.2017,H16,46.78
26.08.2017,H17,47.40
26.08.2017,H18,46.81
26.08.2017,H19,49.91
26.08.2017,H20,59.41
26.08.2017,H21,70.01
26.08.2017,H22,47.96
26.08.2017,H23,39.36
26.08.2017,H24,36.28
27.08.2017,H1,41.22
27.08.2017,H2,32.11
27.08.2017,H3,26.30
27.08.2017,H4,24.91
27.08.2017,H5,23.06
27.08.2017,H6,23.37
27.08.2017,H7,23.00
27.08.2017,H8,23.50
27.08.2017,H9,29.25
27.08.2017,H10,27.92
27.08.2017,H11,28.00
27.08.2017,H12,36.63
27.08.2017,H13,36.63
27.08.2017,H14,32.07
27.08.2017,H15,32.23
27.08.2017,H16,31.74
27.08.2017,H17,38.43
27.08.2017,H18,36.91
27.08.2017,H19,36.63
27.08.2017,H20,40.33
27.08.2017,H21,57.90
27.08.2017,H22,40.46
27.08.2017,H23,39.78
27.08.2017,H24,36.66
28.08.2017,H1,33.00
28.08.2017,H2,31.52
28.08.2017,H3,30.52
28.08.2017,H4,29.94
28.08.2017,H5,30.30
28.08.2017,H6,33.52
28.08.2017,H7,40.57
28.08.2017,H8,49.18
28.08.2017,H9,69.55
28.08.2017,H10,75.62
28.08.2017,H11,73.91
28.08.2017,H12,77.06
28.08.2017,H13,80.88
28.08.2017,H14,79.20
28.08.2017,H15,85.95
28.08.2017,H16,77.34
28.08.2017,H17,69.55
28.08.2017,H18,58.21
28.08.2017,H19,56.03
28.08.2017,H20,65.92
28.08.2017,H21,96.00
28.08.2017,H22,60.04
28.08.2017,H23,40.49
28.08.2017,H24,34.26
29.08.2017,H1,32.93
29.08.2017,H2,30.66
29.08.2017,H3,30.08
29.08.2017,H4,29.03
29.08.2017,H5,29.44
29.08.2017,H6,32.26
29.08.2017,H7,41.79
29.08.2017,H8,44.02
29.08.2017,H9,50.02
29.08.2017,H10,50.09
29.08.2017,H11,56.10
29.08.2017,H12,60.61
29.08.2017,H13,62.57
29.08.2017,H14,62.16
29.08.2017,H15,60.19
29.08.2017,H16,58.86
29.08.2017,H17,54.07
29.08.2017,H18,54.20
29.08.2017,H19,58.86
29.08.2017,H20,65.17
29.08.2017,H21,85.99
29.08.2017,H22,54.25
29.08.2017,H23,39.20
29.08.2017,H24,37.09
30.08.2017,H1,35.05
30.08.2017,H2,33.02
30.08.2017,H3,30.52
30.08.2017,H4,30.25
30.08.2017,H5,30.90
30.08.2017,H6,36.99
30.08.2017,H7,47.65
30.08.2017,H8,60.23
30.08.2017,H9,56.57
30.08.2017,H10,57.00
30.08.2017,H11,56.29
30.08.2017,H12,56.02
30.08.2017,H13,60.06
30.08.2017,H14,60.01
30.08.2017,H15,60.11
30.08.2017,H16,62.45
30.08.2017,H17,71.59
30.08.2017,H18,64.62
30.08.2017,H19,60.11
30.08.2017,H20,93.91
30.08.2017,H21,101.16
30.08.2017,H22,60.02
30.08.2017,H23,63.91
30.08.2017,H24,44.87
31.08.2017,H1,53.52
31.08.2017,H2,38.93
31.08.2017,H3,31.59
31.08.2017,H4,30.88
31.08.2017,H5,33.05
31.08.2017,H6,46.01
31.08.2017,H7,54.36
31.08.2017,H8,64.59
31.08.2017,H9,79.90
31.08.2017,H10,86.98
31.08.2017,H11,85.92
31.08.2017,H12,86.98
31.08.2017,H13,86.98
31.08.2017,H14,86.98
31.08.2017,H15,80.55
31.08.2017,H16,77.60
31.08.2017,H17,85.29
31.08.2017,H18,79.19
31.08.2017,H19,71.55
31.08.2017,H20,89.93
31.08.2017,H21,98.13
31.08.2017,H22,64.59
31.08.2017,H23,54.36
31.08.2017,H24,43.88
01.09.2017,H1,33.08
01.09.2017,H2,33.31
01.09.2017,H3,30.91
01.09.2017,H4,30.25
01.09.2017,H5,30.55
01.09.2017,H6,40.09
01.09.2017,H7,48.72
01.09.2017,H8,48.74
01.09.2017,H9,56.03
01.09.2017,H10,57.51
01.09.2017,H11,54.94
01.09.2017,H12,54.39
01.09.2017,H13,52.10
01.09.2017,H14,51.06
01.09.2017,H15,49.84
01.09.2017,H16,50.13
01.09.2017,H17,49.84
01.09.2017,H18,45.14
01.09.2017,H19,46.24
01.09.2017,H20,49.95
01.09.2017,H21,56.01
01.09.2017,H22,42.06
01.09.2017,H23,38.72
01.09.2017,H24,35.49
02.09.2017,H1,34.67
02.09.2017,H2,31.59
02.09.2017,H3,31.01
02.09.2017,H4,29.40
02.09.2017,H5,30.10
02.09.2017,H6,30.28
02.09.2017,H7,40.95
02.09.2017,H8,37.47
02.09.2017,H9,42.29
02.09.2017,H10,49.88
02.09.2017,H11,49.88
02.09.2017,H12,52.04
02.09.2017,H13,51.96
02.09.2017,H14,45.53
02.09.2017,H15,40.95
02.09.2017,H16,43.14
02.09.2017,H17,41.88
02.09.2017,H18,40.74
02.09.2017,H19,41.04
02.09.2017,H20,50.57
02.09.2017,H21,55.95
02.09.2017,H22,39.58
02.09.2017,H23,35.52
02.09.2017,H24,32.08
03.09.2017,H1,30.47
03.09.2017,H2,28.64
03.09.2017,H3,26.25
03.09.2017,H4,25.50
03.09.2017,H5,25.60
03.09.2017,H6,25.28
03.09.2017,H7,25.10
03.09.2017,H8,26.64
03.09.2017,H9,29.57
03.09.2017,H10,33.71
03.09.2017,H11,33.08
03.09.2017,H12,33.08
03.09.2017,H13,30.95
03.09.2017,H14,28.14
03.09.2017,H15,27.35
03.09.2017,H16,27.94
03.09.2017,H17,30.04
03.09.2017,H18,33.09
03.09.2017,H19,37.92
03.09.2017,H20,52.10
03.09.2017,H21,55.49
03.09.2017,H22,40.94
03.09.2017,H23,36.79
03.09.2017,H24,32.90
04.09.2017,H1,29.80
04.09.2017,H2,28.17
04.09.2017,H3,27.83
04.09.2017,H4,27.06
04.09.2017,H5,27.70
04.09.2017,H6,30.15
04.09.2017,H7,40.92
04.09.2017,H8,49.88
04.09.2017,H9,49.84
04.09.2017,H10,46.24
04.09.2017,H11,47.01
04.09.2017,H12,42.19
04.09.2017,H13,45.85
04.09.2017,H14,41.51
04.09.2017,H15,42.06
04.09.2017,H16,39.56
04.09.2017,H17,39.14
04.09.2017,H18,42.05
04.09.2017,H19,45.03
04.09.2017,H20,50.49
04.09.2017,H21,58.91
04.09.2017,H22,43.71
04.09.2017,H23,38.43
04.09.2017,H24,32.30
05.09.2017,H1,33.12
05.09.2017,H2,31.20
05.09.2017,H3,30.00
05.09.2017,H4,29.19
05.09.2017,H5,32.18
05.09.2017,H6,44.42
05.09.2017,H7,52.94
05.09.2017,H8,55.97
05.09.2017,H9,60.97
05.09.2017,H10,61.04
05.09.2017,H11,60.00
05.09.2017,H12,60.51
05.09.2017,H13,71.61
05.09.2017,H14,64.64
05.09.2017,H15,60.94
05.09.2017,H16,59.92
05.09.2017,H17,60.08
05.09.2017,H18,57.28
05.09.2017,H19,52.87
05.09.2017,H20,70.14
05.09.2017,H21,72.60
05.09.2017,H22,56.02
05.09.2017,H23,54.21
05.09.2017,H24,49.84
06.09.2017,H1,35.00
06.09.2017,H2,31.84
06.09.2017,H3,29.60
06.09.2017,H4,28.73
06.09.2017,H5,33.08
06.09.2017,H6,41.13
06.09.2017,H7,54.04
06.09.2017,H8,57.21
06.09.2017,H9,65.36
06.09.2017,H10,64.64
06.09.2017,H11,60.02
06.09.2017,H12,59.05
06.09.2017,H13,52.02
06.09.2017,H14,53.03
06.09.2017,H15,50.65
06.09.2017,H16,54.76
06.09.2017,H17,58.08
06.09.2017,H18,58.02
06.09.2017,H19,52.88
06.09.2017,H20,63.42
06.09.2017,H21,69.70
06.09.2017,H22,55.48
06.09.2017,H23,50.94
06.09.2017,H24,46.03
07.09.2017,H1,35.37
07.09.2017,H2,34.21
07.09.2017,H3,28.05
07.09.2017,H4,25.00
07.09.2017,H5,30.24
07.09.2017,H6,35.35
07.09.2017,H7,46.80
07.09.2017,H8,52.09
07.09.2017,H9,52.10
07.09.2017,H10,51.99
07.09.2017,H11,50.00
07.09.2017,H12,52.02
07.09.2017,H13,52.05
07.09.2017,H14,53.91
07.09.2017,H15,54.97
07.09.2017,H16,57.09
07.09.2017,H17,56.31
07.09.2017,H18,54.09
07.09.2017,H19,53.96
07.09.2017,H20,75.94
07.09.2017,H21,73.10
07.09.2017,H22,51.00
07.09.2017,H23,46.50
07.09.2017,H24,38.99
08.09.2017,H1,34.58
08.09.2017,H2,31.04
08.09.2017,H3,28.71
08.09.2017,H4,30.35
08.09.2017,H5,35.05
08.09.2017,H6,47.12
08.09.2017,H7,57.70
08.09.2017,H8,53.78
08.09.2017,H9,58.28
08.09.2017,H10,54.37
08.09.2017,H11,58.00
08.09.2017,H12,58.85
08.09.2017,H13,56.11
08.09.2017,H14,54.99
08.09.2017,H15,55.04
08.09.2017,H16,53.70
08.09.2017,H17,53.09
08.09.2017,H18,52.19
08.09.2017,H19,52.19
08.09.2017,H20,51.10
08.09.2017,H21,50.04
08.09.2017,H22,44.71
08.09.2017,H23,36.34
08.09.2017,H24,31.88
09.09.2017,H1,45.03
09.09.2017,H2,37.06
09.09.2017,H3,33.98
09.09.2017,H4,33.53
09.09.2017,H5,33.07
09.09.2017,H6,38.03
09.09.2017,H7,44.71
09.09.2017,H8,46.71
09.09.2017,H9,49.19
09.09.2017,H10,46.81
09.09.2017,H11,45.01
09.09.2017,H12,42.80
09.09.2017,H13,41.56
09.09.2017,H14,38.58
09.09.2017,H15,37.93
09.09.2017,H16,38.05
09.09.2017,H17,39.26
09.09.2017,H18,43.61
09.09.2017,H19,46.62
09.09.2017,H20,52.52
09.09.2017,H21,52.87
09.09.2017,H22,48.79
09.09.2017,H23,45.25
09.09.2017,H24,37.04
10.09.2017,H1,32.46
10.09.2017,H2,29.15
10.09.2017,H3,28.04
10.09.2017,H4,27.15
10.09.2017,H5,26.79
10.09.2017,H6,26.95
10.09.2017,H7,27.83
10.09.2017,H8,30.35
10.09.2017,H9,36.65
10.09.2017,H10,39.97
10.09.2017,H11,40.88
10.09.2017,H12,41.15
10.09.2017,H13,39.92
10.09.2017,H14,36.96
10.09.2017,H15,37.35
10.09.2017,H16,40.22
10.09.2017,H17,43.06
10.09.2017,H18,46.72
10.09.2017,H19,47.98
10.09.2017,H20,55.63
10.09.2017,H21,54.58
10.09.2017,H22,51.98
10.09.2017,H23,41.10
10.09.2017,H24,35.01
11.09.2017,H1,21.75
11.09.2017,H2,20.01
11.09.2017,H3,12.98
11.09.2017,H4,16.23
11.09.2017,H5,16.26
11.09.2017,H6,21.33
11.09.2017,H7,44.07
11.09.2017,H8,50.58
11.09.2017,H9,55.15
11.09.2017,H10,55.51
11.09.2017,H11,51.98
11.09.2017,H12,51.06
11.09.2017,H13,46.86
11.09.2017,H14,46.72
11.09.2017,H15,47.25
11.09.2017,H16,45.24
11.09.2017,H17,47.63
11.09.2017,H18,45.84
11.09.2017,H19,48.99
11.09.2017,H20,54.09
11.09.2017,H21,59.10
11.09.2017,H22,46.07
11.09.2017,H23,33.56
11.09.2017,H24,21.20
12.09.2017,H1,16.31
12.09.2017,H2,9.99
12.09.2017,H3,9.00
12.09.2017,H4,8.76
12.09.2017,H5,11.09
12.09.2017,H6,20.59
12.09.2017,H7,39.13
12.09.2017,H8,47.63
12.09.2017,H9,51.98
12.09.2017,H10,55.56
12.09.2017,H11,52.00
12.09.2017,H12,50.74
12.09.2017,H13,49.80
12.09.2017,H14,49.22
12.09.2017,H15,49.80
12.09.2017,H16,48.01
12.09.2017,H17,46.53
12.09.2017,H18,46.69
12.09.2017,H19,47.63
12.09.2017,H20,58.97
12.09.2017,H21,57.95
12.09.2017,H22,47.16
12.09.2017,H23,39.40
12.09.2017,H24,32.20
13.09.2017,H1,21.75
13.09.2017,H2,13.57
13.09.2017,H3,9.34
13.09.2017,H4,4.93
13.09.2017,H5,8.03
13.09.2017,H6,30.32
13.09.2017,H7,49.81
13.09.2017,H8,59.96
13.09.2017,H9,59.96
13.09.2017,H10,61.06
13.09.2017,H11,57.59
13.09.2017,H12,57.31
13.09.2017,H13,55.08
13.09.2017,H14,54.92
13.09.2017,H15,54.37
13.09.2017,H16,55.18
13.09.2017,H17,53.94
13.09.2017,H18,51.48
13.09.2017,H19,58.31
13.09.2017,H20,72.27
13.09.2017,H21,73.73
13.09.2017,H22,52.92
13.09.2017,H23,43.19
13.09.2017,H24,35.39
14.09.2017,H1,47.98
14.09.2017,H2,33.06
14.09.2017,H3,12.17
14.09.2017,H4,32.57
14.09.2017,H5,36.75
14.09.2017,H6,35.50
14.09.2017,H7,55.38
14.09.2017,H8,50.83
14.09.2017,H9,52.04
14.09.2017,H10,53.93
14.09.2017,H11,51.98
14.09.2017,H12,50.22
14.09.2017,H13,51.10
14.09.2017,H14,51.10
14.09.2017,H15,51.10
14.09.2017,H16,52.42
14.09.2017,H17,54.10
14.09.2017,H18,56.11
14.09.2017,H19,55.40
14.09.2017,H20,69.59
14.09.2017,H21,58.06
14.09.2017,H22,49.07
14.09.2017,H23,45.05
14.09.2017,H24,30.88
15.09.2017,H1,30.94
15.09.2017,H2,17.07
15.09.2017,H3,15.09
15.09.2017,H4,15.53
15.09.2017,H5,19.57
15.09.2017,H6,34.58
15.09.2017,H7,38.56
15.09.2017,H8,50.98
15.09.2017,H9,55.97
15.09.2017,H10,54.03
15.09.2017,H11,53.06
15.09.2017,H12,52.44
15.09.2017,H13,53.93
15.09.2017,H14,50.02
15.09.2017,H15,48.96
15.09.2017,H16,46.09
15.09.2017,H17,46.01
15.09.2017,H18,43.82
15.09.2017,H19,46.01
15.09.2017,H20,60.86
15.09.2017,H21,64.02
15.09.2017,H22,48.09
15.09.2017,H23,43.84
15.09.2017,H24,38.47
16.09.2017,H1,44.08
16.09.2017,H2,37.00
16.09.2017,H3,36.08
16.09.2017,H4,34.58
16.09.2017,H5,34.58
16.09.2017,H6,34.63
16.09.2017,H7,42.62
16.09.2017,H8,50.32
16.09.2017,H9,58.28
16.09.2017,H10,60.46
16.09.2017,H11,61.32
16.09.2017,H12,64.59
16.09.2017,H13,60.46
16.09.2017,H14,60.02
16.09.2017,H15,56.11
16.09.2017,H16,53.93
16.09.2017,H17,55.46
16.09.2017,H18,56.11
16.09.2017,H19,60.46
16.09.2017,H20,95.00
16.09.2017,H21,87.00
16.09.2017,H22,52.68
16.09.2017,H23,45.15
16.09.2017,H24,42.21
17.09.2017,H1,35.51
17.09.2017,H2,31.03
17.09.2017,H3,30.01
17.09.2017,H4,28.58
17.09.2017,H5,28.30
17.09.2017,H6,28.09
17.09.2017,H7,30.01
17.09.2017,H8,30.88
17.09.2017,H9,38.31
17.09.2017,H10,41.47
17.09.2017,H11,47.03
17.09.2017,H12,49.80
17.09.2017,H13,49.80
17.09.2017,H14,43.08
17.09.2017,H15,42.01
17.09.2017,H16,42.06
17.09.2017,H17,42.01
17.09.2017,H18,46.01
17.09.2017,H19,47.98
17.09.2017,H20,61.02
17.09.2017,H21,56.11
17.09.2017,H22,49.65
17.09.2017,H23,41.52
17.09.2017,H24,35.20
18.09.2017,H1,33.80
18.09.2017,H2,30.92
18.09.2017,H3,30.49
18.09.2017,H4,28.87
18.09.2017,H5,30.37
18.09.2017,H6,33.59
18.09.2017,H7,50.05
18.09.2017,H8,58.55
18.09.2017,H9,64.45
18.09.2017,H10,64.31
18.09.2017,H11,60.01
18.09.2017,H12,60.07
18.09.2017,H13,69.38
18.09.2017,H14,61.01
18.09.2017,H15,57.09
18.09.2017,H16,60.33
18.09.2017,H17,60.05
18.09.2017,H18,60.55
18.09.2017,H19,54.96
18.09.2017,H20,62.81
18.09.2017,H21,61.96
18.09.2017,H22,60.08
18.09.2017,H23,46.93
18.09.2017,H24,43.82
19.09.2017,H1,34.43
19.09.2017,H2,31.70
19.09.2017,H3,29.13
19.09.2017,H4,28.16
19.09.2017,H5,29.48
19.09.2017,H6,33.65
19.09.2017,H7,44.85
19.09.2017,H8,52.19
19.09.2017,H9,56.46
19.09.2017,H10,55.26
19.09.2017,H11,51.70
19.09.2017,H12,49.95
19.09.2017,H13,49.00
19.09.2017,H14,48.03
19.09.2017,H15,49.80
19.09.2017,H16,49.80
19.09.2017,H17,49.66
19.09.2017,H18,49.80
19.09.2017,H19,54.33
19.09.2017,H20,75.90
19.09.2017,H21,69.38
19.09.2017,H22,50.76
19.09.2017,H23,49.56
19.09.2017,H24,43.86
20.09.2017,H1,33.06
20.09.2017,H2,29.49
20.09.2017,H3,28.57
20.09.2017,H4,28.20
20.09.2017,H5,28.90
20.09.2017,H6,31.55
20.09.2017,H7,40.17
20.09.2017,H8,51.18
20.09.2017,H9,56.34
20.09.2017,H10,54.77
20.09.2017,H11,53.08
20.09.2017,H12,52.02
20.09.2017,H13,49.92
20.09.2017,H14,47.92
20.09.2017,H15,45.33
20.09.2017,H16,42.74
20.09.2017,H17,43.38
20.09.2017,H18,42.86
20.09.2017,H19,50.70
20.09.2017,H20,59.15
20.09.2017,H21,52.93
20.09.2017,H22,41.86
20.09.2017,H23,37.78
20.09.2017,H24,33.23
21.09.2017,H1,32.69
21.09.2017,H2,30.95
21.09.2017,H3,29.13
21.09.2017,H4,27.91
21.09.2017,H5,28.16
21.09.2017,H6,32.04
21.09.2017,H7,41.00
21.09.2017,H8,49.13
21.09.2017,H9,51.29
21.09.2017,H10,49.44
21.09.2017,H11,48.04
21.09.2017,H12,47.62
21.09.2017,H13,45.44
21.09.2017,H14,44.57
21.09.2017,H15,42.05
21.09.2017,H16,42.01
21.09.2017,H17,41.87
21.09.2017,H18,45.44
21.09.2017,H19,53.71
21.09.2017,H20,69.02
21.09.2017,H21,58.29
21.09.2017,H22,43.16
21.09.2017,H23,38.27
21.09.2017,H24,32.65
22.09.2017,H1,31.44
22.09.2017,H2,30.19
22.09.2017,H3,28.49
22.09.2017,H4,27.70
22.09.2017,H5,28.95
22.09.2017,H6,31.00
22.09.2017,H7,40.33
22.09.2017,H8,48.30
22.09.2017,H9,49.82
22.09.2017,H10,48.08
22.09.2017,H11,44.88
22.09.2017,H12,44.54
22.09.2017,H13,43.08
22.09.2017,H14,40.50
22.09.2017,H15,37.33
22.09.2017,H16,36.53
22.09.2017,H17,37.37
22.09.2017,H18,42.33
22.09.2017,H19,48.23
22.09.2017,H20,66.03
22.09.2017,H21,59.69
22.09.2017,H22,41.62
22.09.2017,H23,38.01
22.09.2017,H24,33.68
23.09.2017,H1,34.74
23.09.2017,H2,32.25
23.09.2017,H3,31.42
23.09.2017,H4,30.80
23.09.2017,H5,30.87
23.09.2017,H6,31.50
23.09.2017,H7,33.60
23.09.2017,H8,36.40
23.09.2017,H9,41.10
23.09.2017,H10,42.88
23.09.2017,H11,43.98
23.09.2017,H12,39.98
23.09.2017,H13,37.97
23.09.2017,H14,35.95
23.09.2017,H15,34.93
